rank_key,left_index,right_index,left_trajectory,right_trajectory,left_step,right_step,remaining_distance_gap_m,cross_direction,raw_ssim,phase_aligned_ssim,phase_shift_px,hog_cosine,color_histogram_distance
0.9559569370089529,10,11,surface_sigma/MASK-1/10m/RIGHT,surface_sigma/MASK-1/10m/RIGHT,0,1,0.5,False,0.15818797467580006,0.9559569370089529,7.385156235542711,0.9450669365002154,0.009808755479753017
0.9558827033894124,17,18,surface_sigma/MASK-1/10m/RIGHT,surface_sigma/MASK-1/10m/RIGHT,7,8,0.5,False,0.15553270295313865,0.9558827033894124,7.342020885497339,0.9820857437227243,0.003773193806409836
0.9558593590600344,0,11,surface_sigma/MASK-1/10m/LEFT,surface_sigma/MASK-1/10m/RIGHT,0,1,0.5,True,0.1577290185703824,0.9558593590600344,7.3839110224531055,0.9451591431927429,0.0050781238824129105
0.954673437359427,18,19,surface_sigma/MASK-1/10m/RIGHT,surface_sigma/MASK-1/10m/RIGHT,8,9,0.5,False,0.16309513113579188,0.954673437359427,7.473739276075721,0.9437964241895865,0.005124715156853199
0.9540730515308187,0,1,surface_sigma/MASK-1/10m/LEFT,surface_sigma/MASK-1/10m/LEFT,0,1,0.5,False,0.1725664194452093,0.9540730515308187,7.427780814411938,0.9410127976539833,0.008515829220414162
0.9539823275783408,1,4,surface_sigma/MASK-1/10m/LEFT,surface_sigma/MASK-1/10m/LEFT,1,4,1.5,False,0.06978195111080343,0.9539823275783408,22.104002858632175,0.9276747646141309,0.014163412153720856
0.9539091563118565,15,17,surface_sigma/MASK-1/10m/RIGHT,surface_sigma/MASK-1/10m/RIGHT,5,7,1.0,False,0.12341170801707037,0.9539091563118565,14.71089045043604,0.951349961564196,0.00830383226275444
0.9534633712040078,2,3,surface_sigma/MASK-1/10m/LEFT,surface_sigma/MASK-1/10m/LEFT,2,3,0.5,False,0.16296291817339828,0.9534633712040078,7.386528643673439,0.9835290109330301,0.0053139254450798035
0.9519261554757701,4,5,surface_sigma/MASK-1/10m/LEFT,surface_sigma/MASK-1/10m/LEFT,4,5,0.5,False,0.15972872688217032,0.9519261554757701,7.476947074336577,0.9424783916449837,0.004644164349883795
0.9501707595917678,1,10,surface_sigma/MASK-1/10m/LEFT,surface_sigma/MASK-1/10m/RIGHT,1,0,0.5,True,0.17261989799678107,0.9501707595917678,7.432383369960292,0.9408639154855003,0.015309651382267475
0.9490149640636907,16,18,surface_sigma/MASK-1/10m/RIGHT,surface_sigma/MASK-1/10m/RIGHT,6,8,1.0,False,0.12185321791739197,0.9490149640636907,14.744296204829176,0.9465901997800772,0.008333129808306694
0.9465732571676656,13,16,surface_sigma/MASK-1/10m/RIGHT,surface_sigma/MASK-1/10m/RIGHT,3,6,1.5,False,0.06668140661735265,0.9465732571676656,22.02787303058832,0.9478765158382433,0.011260578408837318
0.9463299702824792,4,6,surface_sigma/MASK-1/10m/LEFT,surface_sigma/MASK-1/10m/LEFT,4,6,1.0,False,0.1320271715684195,0.9463299702824792,14.726561277170953,0.9380401543797252,0.008439329452812672
0.9451293761033542,13,15,surface_sigma/MASK-1/10m/RIGHT,surface_sigma/MASK-1/10m/RIGHT,3,5,1.0,False,0.12134643730313716,0.9451293761033542,14.707200443361362,0.962157545052397,0.008026122115552425
0.9447574429076823,13,14,surface_sigma/MASK-1/10m/RIGHT,surface_sigma/MASK-1/10m/RIGHT,3,4,0.5,False,0.1381403543125789,0.9447574429076823,7.360577814265101,0.9694742441966732,0.00484822504222393
0.9434404814413853,2,10,surface_sigma/MASK-1/10m/LEFT,surface_sigma/MASK-1/10m/RIGHT,2,0,1.0,True,0.12301210264964636,0.9434404814413853,14.860348412368968,0.951034867535713,0.019230345264077187
0.9414419558888831,2,11,surface_sigma/MASK-1/10m/LEFT,surface_sigma/MASK-1/10m/RIGHT,2,1,0.5,True,0.06183399658816296,0.9414419558888831,22.23581289180166,0.9459922731663593,0.012411091476678848
0.9393138193320525,6,7,surface_sigma/MASK-1/10m/LEFT,surface_sigma/MASK-1/10m/LEFT,6,7,0.5,False,0.1592190547757862,0.9393138193320525,7.3391513642589965,0.9739325358725995,0.005124104209244251
0.9388149730291748,7,8,surface_sigma/MASK-1/10m/LEFT,surface_sigma/MASK-1/10m/LEFT,7,8,0.5,False,0.16276398324004138,0.9388149730291748,7.36136433350743,0.9393834861337405,0.004255167208611965
0.9387388960649695,16,19,surface_sigma/MASK-1/10m/RIGHT,surface_sigma/MASK-1/10m/RIGHT,6,9,1.5,False,0.08284128237619116,0.9387388960649695,22.12703317814709,0.9289546344162679,0.012552693486213684
0.9376010163000216,8,9,surface_sigma/MASK-1/10m/LEFT,surface_sigma/MASK-1/10m/LEFT,8,9,0.5,False,0.1722134629098792,0.9376010163000216,7.344558116985067,0.9574122884028529,0.004050497896969318
0.9340943715585069,14,17,surface_sigma/MASK-1/10m/RIGHT,surface_sigma/MASK-1/10m/RIGHT,4,7,1.5,False,0.06666794360660493,0.9340943715585069,22.0812191360757,0.9532107710931801,0.01182861439883709
0.9333049403661156,12,14,surface_sigma/MASK-1/10m/RIGHT,surface_sigma/MASK-1/10m/RIGHT,2,4,1.0,False,0.12569274250114537,0.9333049403661156,14.697808016975017,0.9521098493423298,0.009422607719898224
0.9300473691334974,5,7,surface_sigma/MASK-1/10m/LEFT,surface_sigma/MASK-1/10m/LEFT,5,7,1.0,False,0.13195965947574761,0.9300473691334974,14.64148287373086,0.9451011597879856,0.009683428332209587
0.9298943156148417,1,12,surface_sigma/MASK-1/10m/LEFT,surface_sigma/MASK-1/10m/RIGHT,1,2,0.5,True,0.06543318540907425,0.9298943156148417,22.284414178407893,0.9421681058427968,0.003874104470014572
0.929387713109218,15,18,surface_sigma/MASK-1/10m/RIGHT,surface_sigma/MASK-1/10m/RIGHT,5,8,1.5,False,0.0641515765764016,0.929387713109218,22.008902678569385,0.9435128286648155,0.01135457493364811
0.9288376689463481,10,12,surface_sigma/MASK-1/10m/RIGHT,surface_sigma/MASK-1/10m/RIGHT,0,2,1.0,False,0.12532089445843758,0.9288376689463481,14.760052182231517,0.9429028040098794,0.01328430138528347
0.9287663361220164,0,12,surface_sigma/MASK-1/10m/LEFT,surface_sigma/MASK-1/10m/RIGHT,0,2,1.0,True,0.12435800987157819,0.9287663361220164,14.76378942948713,0.9428002431379311,0.007470704149454832
0.9277133921577312,12,16,surface_sigma/MASK-1/10m/RIGHT,surface_sigma/MASK-1/10m/RIGHT,2,6,2.0,False,0.26991200656552394,0.9277133921577312,29.36713806397189,0.9293599732927565,0.014537149108946323
0.9275860885007305,12,15,surface_sigma/MASK-1/10m/RIGHT,surface_sigma/MASK-1/10m/RIGHT,2,5,1.5,False,0.06405787405194104,0.9275860885007305,22.084453839264906,0.9354531354035661,0.012077433988451958
0.9268901713892873,1,3,surface_sigma/MASK-1/10m/LEFT,surface_sigma/MASK-1/10m/LEFT,1,3,1.0,False,0.1277968698253794,0.9268901713892873,14.710025681261957,0.9615038274484193,0.010879110544919968
0.9223091834444962,0,2,surface_sigma/MASK-1/10m/LEFT,surface_sigma/MASK-1/10m/LEFT,0,2,1.0,False,0.12205649679458776,0.9223091834444962,14.860455125238527,0.9511333957272552,0.011951904743909836
0.9193529772960657,1,13,surface_sigma/MASK-1/10m/LEFT,surface_sigma/MASK-1/10m/RIGHT,1,3,1.0,True,0.250375625591981,0.9193529772960657,29.576864331468954,0.9319464621465997,0.004028524737805128
0.918713183138982,3,11,surface_sigma/MASK-1/10m/LEFT,surface_sigma/MASK-1/10m/RIGHT,3,1,1.0,True,0.25889744115675023,0.918713183138982,29.51307404003886,0.9405784671697924,0.0167388916015625
0.9182735406307946,14,18,surface_sigma/MASK-1/10m/RIGHT,surface_sigma/MASK-1/10m/RIGHT,4,8,2.0,False,0.28300594430836873,0.9182735406307946,29.480785459898986,0.9344377718721414,0.015001832507550716
0.9181094475122589,15,19,surface_sigma/MASK-1/10m/RIGHT,surface_sigma/MASK-1/10m/RIGHT,5,9,2.0,False,0.29192049574345685,0.9181094475122589,29.546829446621413,0.9091463262444988,0.01549479179084301
0.9175904786215745,0,13,surface_sigma/MASK-1/10m/LEFT,surface_sigma/MASK-1/10m/RIGHT,0,3,1.5,True,0.07093319143511116,0.9175904786215745,22.147110563510026,0.9418632443960183,0.010558472014963627
0.9174527738178035,10,13,surface_sigma/MASK-1/10m/RIGHT,surface_sigma/MASK-1/10m/RIGHT,0,3,1.5,False,0.07159076271437245,0.9174527738178035,22.145581107139346,0.9420991017040908,0.01720886304974556
0.9172388477058182,11,16,surface_sigma/MASK-1/10m/RIGHT,surface_sigma/MASK-1/10m/RIGHT,1,6,2.5,False,0.33738433574828464,0.9172388477058182,36.76098739973066,0.9403369293580115,0.01989949494600296
0.9165225529743541,7,9,surface_sigma/MASK-1/10m/LEFT,surface_sigma/MASK-1/10m/LEFT,7,9,1.0,False,0.13531036750326025,0.9165225529743541,14.725154923399089,0.9379014083754849,0.0071877045556902885
0.9152528631275278,3,10,surface_sigma/MASK-1/10m/LEFT,surface_sigma/MASK-1/10m/RIGHT,3,0,1.5,True,0.06196618665079244,0.9152528631275278,22.156428646443548,0.9381953715520182,0.02347005344927311
0.9125629865007983,3,5,surface_sigma/MASK-1/10m/LEFT,surface_sigma/MASK-1/10m/LEFT,3,5,1.0,False,0.13108939588419155,0.9125629865007983,14.704071472674482,0.9088089633604907,0.00823059119284153
0.9082607330710747,4,7,surface_sigma/MASK-1/10m/LEFT,surface_sigma/MASK-1/10m/LEFT,4,7,1.5,False,0.06024134498589829,0.9082607330710747,22.150766426153346,0.9320395259355301,0.012484332546591759
0.9071762087212788,2,12,surface_sigma/MASK-1/10m/LEFT,surface_sigma/MASK-1/10m/RIGHT,2,2,0.0,True,0.25041331672175465,0.9071762087212788,29.654881219744507,0.9383258207403805,0.007487183436751366
0.9064535669227808,11,14,surface_sigma/MASK-1/10m/RIGHT,surface_sigma/MASK-1/10m/RIGHT,1,4,1.5,False,0.07273102094649778,0.9064535669227808,22.039181050936726,0.9598154296673834,0.01412251777946949
0.9013918666911735,4,11,surface_sigma/MASK-1/10m/LEFT,surface_sigma/MASK-1/10m/RIGHT,4,1,1.5,True,0.306320843016938,0.9013918666911735,36.893650455266815,0.9190829597563563,0.020027466118335724
0.896261762104282,0,4,surface_sigma/MASK-1/10m/LEFT,surface_sigma/MASK-1/10m/LEFT,0,4,2.0,False,0.25476129637790806,0.896261762104282,29.550165845868204,0.8889608534634021,0.01979370228946209
0.8943932231325813,2,13,surface_sigma/MASK-1/10m/LEFT,surface_sigma/MASK-1/10m/RIGHT,2,3,0.5,True,0.3210131595331338,0.8943932231325813,37.02286355305092,0.9420935431446122,0.0036572248209267855
